dcho_id,dcho_keyword,cho_author
18241,Arianna|Getty,London Stereoscopic Company
18247,Arianna|Dioniso|Getty,Autore sconosciuto
18248,Teseo,Autore sconosciuto
18255,Arianna|Dioniso|Getty,"Chaffers, William"
18256,Teseo e il centauro,"Cima, Giovanni Battista"
18269,Centauro|Teseo,Autore sconosciuto
18270,Arianna|Dioniso|Getty,Autore sconosciuto
18278,Minotauro|Picasso,"Picasso, Pablo"
18283,Minotauro,
18287,Labirinto|Minotauro|Teseo,"Burne-Jones, Edward"
18291,Arianna|Teseo,"Bambini, Niccolò"
18292,Egeo|Figure rosse|Medea|Pelia,
18299,Arianna|Teseo,"Kauffmann, Angelika"
18303,Etra|Teseo,"De La Hyre, Laurent"
18304,Furia|Giasone|Medea|Tempesta,"Tempesta, Antonio"
18308,Teseo,"Andra, J.C."
18313,Centauri|Piritoo|Teseo,"Andra, J.C."
18319,Teseo e il centauro,
18323,Venere e Adone,"Canova, Antonio"
18327,Ercole|Lica,"Canova, Antonio"
18329,Argonauti|D'Antonio|Eeta|fuga|Giasone|Medea|vello d'oro,"D'Antonio, Biagio"
18333,Dedalo|Icaro,"Canova, Antonio"
18340,Apollo|Canova|Dafne,"Bernini, Gian Lorenzo"
18341,figlicida|Gemma|infanticida|Medea,Autore sconosciuto
18348,abito|Creusa|dono|Limoges|Medea,"Reymond, Pierre"
18349,Anchise|Ascanio|Bernini|Enea|fuga|Guerra di troia|Incendio,"Bernini, Gian Lorenzo"
18357,Teseo,Autore sconosciuto
18364,Minotauro|Teseo,"Canova, Antonio"
18802,Animali|Circe|Vassallo,Vassallo Antonio Maria
18807,Animali|Circe|Compagni|Guercino|Liberazione|Odisseo,"Guercino, Gian Francesco Barbieri, dit Il Guercino"
18811,Esone|Maga|Medea|Vassallo,"Vassallo, Antonio Maria"
18812,Circe|Odissea|Palma|Ulisse,Albino Palma
18817,Circe|Forlani,"Forlani, Maria Paola"
18821,Ansaldi|Giasone|Medea|vello d'oro,Innocenzo Ansaldi
18825,Boldrini|Circe,"Boldrini, Rinaldo"
18838,Calamai|Circe|Inganno|Odisseo,"Calamai, Baldassarre"
18842,Anchise|Ascanio|Enea|Eneide|fuga|Guercino|Guerra di troia|Incendio,"Guercino, Gian Francesco Barbieri, dit Il Guercino"
18846,Didone|Eneide|Morte di Didone|Suicidio,Opera realizzata probabilmente in ambito ferrarese
18850,Didone|Enea|Eneide,Opera realizzata probabilmente in ambito ferrarese
18855,Peroni|Remo|Romolo,"Peroni, Enea"
18900,Guerra di troia|Palagi|Troiane,"Palagi, Pelagio"
18945,Ratto delle Sabine,
18954,Ratto delle Sabine,
18962,Ratto delle Sabine,Ambito emiliano
18970,Ratto delle Sabine,Ambito romagnolo
18975,Borra|Ratto delle Sabine,"Borra, Pompeo"
18984,Bertoia|Ratto delle Sabine|Zanguidi,"Zanguidi, Jacopo, detto Bertoia"
18992,arte romana|Colchide|Giasone|Medea|vello d'oro,
18993,Ratto delle Sabine|Vandelli,"Vandelli, Armando"
19002,Giasone|Kels|Medea|penati,"Kels, Hans d. Ä."
19003,Guercino|Lucrezia,Guercino
19015,Lucrezia|Setti,"Setti, Ercole"
19027,Lucrezia|Pignoni,"Pignoni, Simone"
19055,figli|figlicidio|Giaquinto|Medea|Serpente,"Giaquinto, Corrado"
19076,Anchise|Ascanio|Da Carpi|Enea|Eneide|fuga|Guerra di troia|Incendio,"Da Carpi, Ugo"
19095,Collezione farnese|fiori|Flora,
19100,Affresco|Flora|sfondo verde|Stabiae,
19111,Abbonda|doni|fiori|Flora|Giordano,"Giordano, Luca"
19123,fiori|Flora|giardino|Hamen y León|offerta,"Hamen y León, Juan van der"
19128,carro dorato|danze|fiori|Flora|putti|Tiepolo,"Tiepolo, Giambattista"
19136,arazzo|Burne-Jones|Flora|Morris,William Morris and Company
19143,Belleuse|Busto|Flora|Marmo,"Belleuse, Albert Ernest Carrier"
19148,Flora|leonardeschi|Melzi,"Melzi, Francesco"
19154,Circe|Fiammingo|Inganno|Odisseo,"Fiammingo, Paolo"
19158,Didone|Eneide|Liberale da Verona|Morte di Didone|Suicidio,"Da Verona, Liberale"
19162,Giulio Licinio|Ratto delle Sabine,"Licinio, Giulio"
19166,Morone|Ratto delle Sabine,"Morone, Domenico"
19171,Morone|Ratto delle Sabine,"Morone, Domenico"
19176,Circe|Compagni|Odisseo|Partenza|Van Thulden,"Van Thulden, Theodore"
19181,Compagni|Mignard|Odisseo|Sirene,"Mignard, Nicolas"
19189,aiuto|Aquila|Circe|Ermes|Odisseo,"Aquila, Pietro"
19193,Caccia|Didone|Enea|Willmore,"Willmore, James Tibbitts"
19197,Didone|Eneide|Morte di Didone|Mulinari|Suicidio,"Mulinari, Stefano"
19201,Didone|Enea|Eneide|Reni,"Reni, Guido"
19205,Didone|Enea|Eneide|Woollett,"Woollett, William"
19209,Didone|Eneide|Morte di Didone|Strange|Suicidio,"Strange, Sir Robert"
19213,Didone|Earlom|Eneide|Morte di Didone|Suicidio,"Earlom, Richard"
19217,Primaticcio|Remo|Roma|Romolo,"Primaticcio, Francesco"
19221,Ratto delle Sabine,
19225,Angolo del Moro|Lupa|Remo|Romolo,"Angolo del Moro, Battista"
19229,Fontana|Romolo|Tito Tazio,"Fontana, Giovanni Battista"
19235,Anchise|Enea|Eneide|fuga|Guerra di troia|Incendio,Anonimo
19239,Pinelli|Romolo,"Pinelli, Bartolomeo"
19245,Faustolo|Lupa|Pinelli|Remo|Romolo,"Pinelli, Bartolomeo"
19251,Lucrezia|Rosales Gallinas,"Rosales Gallinas, Eduardo"
19258,Fontana|Remo|Roma|Romolo,"Fontana, Giovanni Battista"
19264,Cambiaso|Lucrezia,"Cambiaso, Luca"
19269,Fontana|Pan|Remo|Romolo,"Fontana, Giovanni Battista"
19274,Circe,Wallerant Vaillant (forse)
19278,Animali|Circe|Compagni|Odisseo|trasformazione|Van Vianen,"Van Vianen, Adam"
19282,Approdo|Circe|Compagni|Odisseo|Rubens,"Rubens, Peter Paul (probabilmente)"
19286,Animali|Circe|Compagni|Odisseo|trasformazione,"Castiglione, Giovanni Benedetto"
19290,Didone|Eneide|Morte di Didone|Suicidio,Anonimo
19294,Didone|Eneide|Fokke|Iris|Morte di Didone|Suicidio,"Fokke, Simon"
19298,Didone|Enea|Eneide|Van de Velde,"Van de Velde, Jan"
19303,Bonasone|Giasone|Harvard|Medea,"Bonasone, Giulio"
19320,epistola|Giasone|Heroides|Medea|Ovidio,Anonimo veneziano
19325,Della Bella|figlicida|Medea,"Della Bella, Stefano"
19330,fiori|Flora|offerte|putti,
19335,Brueghel|fiori|Flora|Paesaggio,"Brueghel, Jan II"
19340,Armonia|Benzoni|Danza|Flora|Zefiro,"Benzoni, Giovanni Maria"
19352,Clodion|Flora|Fotografia|Martin|scultura|Zefiro,"Martin, Ira W."
19367,Atena|Minerva|Prometeo,
19371,Afrodite|Atena|di Cosimo|Epimeteo|Giove|Minerva|Piero di Cosimo|Prometeo|Venere|Zeus,"di Cosimo, Piero"
19375,Ermes|Mercurio|Piero di Cosimo|Prometeo,"di Cosimo, Piero"
19380,Cibele|Dea madre|Ghetty,
19381,Aquila|Prometeo|Rombouts,"Rombouts, Theodoor"
19392,arte romana|Cibele|Marmo,
19397,Creusa|doni|Getty|Medea|Miniatura|Vendetta,
19398,Aquila|Prometeo|Salvator Rosa,"Rosa, Salvator"
19411,figlicida|figlicidio|Filide|Medea|Miniatura|Morte,
19415,Boizot|Bronzo|Esone|Getty|Medea,"Boizot, Simon Louis (attribuito)"
19420,Aquila|Giordano|Prometeo,"Giordano, Luca"
19428,Aquila|Füger|Prometeo,"Füger, Heinrich Friedrich"
19432,Böcklin|Prometeo,"Bocklin, Arnold"
19438,Orozco|Prometeo,"Orozco, José Clemente"
19442,Prometeo,
19446,Cazzaniga|Prometeo,"Cazzaniga, Tommaso"
19451,Aquila|Foggini|Hermes|Mercurio|Prometeo,"Foggini, Giovanni Battista"
19456,Aquila|Cambiaso|Prometeo,"Cambiaso, Luca"
19460,Aquila|Prometeo|Reychan,"Reychan, Stanislas"
19464,Prometeo,
19468,Era|Prometeo,
19474,Copeland&amp;Sons|figlicidio|Medea|Porcellana|Vendetta,William Taylor Copeland & Sons
19479,Arazzi|Flora|Gobelins|manifattura reale|Zefiro,Manifattura Gobelins
19485,Brueghel|Flora|giardino|putti|Van Bal,"Brueghel, Jan e Van Bal, Hendrik"
19490,Flora|Maillol,"Maillol, Aristide"
19495,Boeckhorst|Flora|Primavera,"Boeckhorst, Jan"
19500,Allegoria|Bordon|Cupido|Flora|Marte|Venere,"Bordon, Paris Paschalinus"
19505,Flora|Pacecco|scuola napoletana,"De Rosa, Francesco (o Pacecco)"
19510,Flora|Gemäldegalerie|Martinelli,"Martinelli, Giovanni"
19515,Prometeo,
19519,Brueghel il Giovane|Flora|Gemäldegalerie|giardino|Van Avort,"Van Avont, Peeter e Brueghel, Jan"
19526,Prometeo,
19538,Eracle|Ercole|Prometeo,
19543,Prometeo,
19549,Prometeo,
19554,Prometeo,
19559,Aquila|Eracle|Ercole|Füger|Prometeo,"Füger, Heinrich Friedrich"
19563,Esone|Firenze|Francesco I|Macchietti|Medea|studiolo,"Macchietti, Girolamo"
19568,Prometeo|Salvator Rosa,"Rosa, Salvator"
19573,Detroy|drago di Colchide|Giasone|Medea|vello d'oro,"Detroy, Jean-François"
19578,Aquila|Eracle|Ercole|Prometeo|von Cornelius,"von Cornelius, Peter"
19582,caricatura|figlicidio|Marcelin|Medea|Ristori|Teatro,"Marcelin,  Emile"
19589,Arazzi|bozzetto|Detroy|Giasone|Medea,"Detroy, Jean-François"
19595,Bouré|Prometeo,"Bouré, Paul"
19602,Janssens|Prometeo,"Janssens, François-Joseph"
19606,Aquila|Lies|Prometeo,"Lies, Joseph"
19611,acquerello|Chalon|Flora|Zefiro,"Chalon, John Jame"
19616,Chalon|Flora|watercolour|Zefiro,"Chalon, Alfred Edward"
19622,Atena|Prometeo,"Farinati, Paolo"
19627,Prometeo|Seligmann,"Seligmann, Kurt"
19631,Busto|Flora|Marmo|Palmer,"Palmer, Erastus Dow"
19636,Acquaforte|Diamantini|Flora|Mercurio,"Diamantini, Giuseppe"
19640,Bonnet|Flora|pastelli,"Bonnet, Louis-Marin"
19645,Argonauti|Colchide|de&#039; Roberti|Giustiani,"De' Roberti, Ercole"
19646,Giove|Prometeo|Zeus,
19651,Aquila|Prometeo|Salvator Rosa,"Rosa, Salvator"
19659,Atena|Prometeo,"Crivellari, Bartolomeo"
19660,Bozzetti|Detroy|Giasone|Gobelins|Medea,"Detroy, Jean François"
19665,Aquila|Dagneau|Prometeo,"Dagneau, jules"
19672,Hoeckner|Prometeo,"Hoeckner, Carl"
19677,Aquila|Nast|Prometeo,"Nast, Thomas"
19681,Orozco|Prometeo,"Orozco, José Clemente"
19685,Giasone|Medea|Pellegrini|rifiuto,"Pellegrini, Giovanni Antonio"
19686,Atena|Giove|Minerva|Nemesi|Prometeo|Sonne|Zeus,"Sonne, Frederick"
19699,Atena|Prometeo,"Cesi, Carlo"
19705,Ferguson|incantesimi|Medea|rovine|sculture|Serpenti,"Ferguson, Henri"
19710,Prometeo,
19711,Carro|Creusa|Dawnman|Draghi|figlicida|fuga|Giasone|Medea,"Dawnman, John"
19715,Aquila|Bertrand|Prometeo,"Bertrand, Philippe"
19726,Palma Giovane|Prometeo,Palma il Giovane
19727,arte romana|fiori|Flora|himation|Marmo,
19737,fiori|Flora|leonardeschi|Melzi,"Melzi, Francesco"
19742,Arte imperiale|Cibele|Marmo|trono,
19747,Corona|Crespi|fiori|Flora,"Crespi, Giuseppe Maria"
19752,Amigoni|Correr|Flora|Zefiro,"Amigoni, Jacopo e Wagner, Joseph"
19757,Aquila|Prometeo|Sirani,"Sirani, Giovanni Andrea"
19761,Annibale Carracci|Prometeo,"Carracci, Annibale"
19766,Eracle|Ercole|Prometeo|Saiter,"Saiter, Daniel (Attribuito)"
19771,De Chirico|Prometeo,"De Chirico, Giorgio"
19777,Prometeo|Savinio,"Savinio, Alberto"
19780,Atena|Eracle|Ercole|Ermes|Mercurio|Minerva|Prometeo|Zelotti,"Zelotti, Battista"
19785,Luchi|Prometeo,"Luchi, Giuseppe Antonio"
19790,Era|Ermes|Giove|Mercurio|Poseidon|Poseidone|Prometeo|Psiche|Selene|Zeus,
19795,Prometeo|Puvis de Chavannes|Tragedia,"Puvis de Chavannes, Pierre"
19799,Pogliaghi|Prometeo,"Pogliaghi, Lodovico"
19803,Beccafumi|Prometeo,"Beccafumi, Domenico"
19809,Atena|Prometeo,"Unnevehr, John G."
19813,Atena|Menelao|Minerva|Palamede|Prometeo,Anonimo
19821,Prometeo,Anonimo
19825,Prometeo,Anonimo
19830,Pittore di Konnakis|Prometeo,
19835,Chaffers|Prometeo,"Chaffers, William"
19839,Aquila|Prometeo|Salvator Rosa,"Rosa, Salvator"
19843,Aquila|Prometeo,
19848,Prometeo,
19852,Aquila|Bernardi|Prometeo,"Bernardi, Giovanni"
19856,De passe the elder|Prometeo,"de Passe, Crispijn (Il Vecchio)"
19860,Prometeo,Anonimo
19864,Eracle|Ercole|Prometeo,Anonimo
19868,Aquila|Austin|Prometeo,"Austin, Richard T."
19873,Aquila|Le Brun|Prometeo,"Le Brun, Charles"
19876,Prometeo,Anonimo
19882,Prometeo,Anonimo
19885,Goltzius|Prometeo,"Goltzius, Hendrick"
19890,Prometeo,Anonimo
19894,Prometeo,
19898,Allston|Prometeo,"Allston, Washington"
19902,Prometeo,Anonimo
19907,Pandora|Prometeo|Thornthwaite,"Thornthwaite, John"
19912,Eracle|Ercole|Prometeo,Anonimo
19916,Aquila|Cambiaso|Prometeo,"Cambiaso, Luca"
19921,Atena|Dupérac|Minerva|Prometeo,"Dupérac, Etienne"
19924,Aquila|Hopwood|Prometeo,"Hopwood, William"
19930,Aquila|Prometeo|van Mander I,"Mander, Karel van"
19933,Eracle|Ercole|Fuseli|Prometeo,"Fuseli, Henry"
19936,Aquila|Bloemaert|Prometeo,"Bloemaert, Cornelis"
19942,Moreau le jeune|Pandora|Prometeo,"Moreau, Jean Michel (le jeune)"
19946,Huret|Prometeo,"Huret, Grégoire"
19949,Gautier|Prometeo,"Gautier, Jean Baptiste"
19955,Aquila|Clarot|Prometeo,"Clarot, Joseph Adrianus"
19958,Atena|Bartolozzi|Eracle|Ercole|Minerva|Prometeo,"Bartolozzi, Francesco"
19961,Aquila|Prometeo,Anonimo
19967,Pisarri|Prometeo,"Pisarri, Carlo Antonio"
19970,Aquila|Calderi|Prometeo,"Calderi, Carlo"
19973,de Ribera|Prometeo,"Ribera, José de"
19979,Prometeo|Sacchi,"Sacchi, Andrea"
19982,Aquila|Cruikshank|Prometeo,"Cruikshank, George"
19985,Flaxman|Prometeo,"Flaxman, John"
19990,Aquila|Bloemaert|Prometeo,"Bloemaert, Cornelis"
19993,Eracle|Ercole|Prometeo,
19997,Prometeo|Satiri,
20003,Eracle|Ercole|Prometeo,Anonimo
20007,Prometeo,
20012,Kolbe|Prometeo,"Kolbe, Georg"
20016,Eracle|Ercole|Prometeo,Anonimo
20021,Atena|Minerva|Prometeo|von Cornelius,"von Cornelius, Peter"
20027,Aquila|Feuerbach|Prometeo,"Feuerbach, Anselm"
20030,Prometeo|Reinhart,"Reinhart, Johann Christian"
20033,Giove|Prometeo|Romanelli|Zeus,"Romanelli, Giovan Francesco"
20037,Prometeo|Satiri,
20046,Aquila|Prometeo,Anonimo
20050,Aquila|Prometeo,Anonimo
20055,Prometeo,Anonimo
20058,Aquila|Prometeo,Anonimo
20062,Atena|De Napoli|Minerva|Prometeo,"De Napoli, Michele"
20066,De Napoli|Prometeo,"De Napoli, Michele"
20071,Prometeo,Anonimo
20077,Crippa|Prometeo,"Crippa, Roberto"
20083,Centauro|Chirone|nereidi|Prometeo|Saverio,"Saverio, Francesco"
20087,Flaxman|Oceano|Prometeo,"Flaxman, John"
20093,Prometeo,Anonimo
20096,Frankenthaler|Prometeo,"Frankenthaler, Helen"
20099,Aquila|Drouot|Prometeo,"Drouot, Eduard"
20103,Aquila|Ceri|Eracle|Ercole|Prometeo,"Richards, Ceri"
20107,Ceri|Eracle|Ercole|Prometeo,"Richards, Ceri"
20113,Lipchitz|Prometeo,"Lipchitz, Jacques"
20116,Lipchitz|Prometeo,"Lipchitz, Jacques"
20121,Lipchitz|Prometeo,"Lipchitz, Jacques"
20124,de Francia|Prometeo,"de Francia, Peter"
20128,Prometeo|Renaud,"Renaud, Charles"
20134,Prometeo|Schussele,"Schussele, Christian"
20138,Prometeo|Secunda,"Secunda, Arthur"
20144,Brach|Prometeo,"Brach, Paul Henry"
20147,Mugnaini|Prometeo,"Mugnaini, Joseph A."
20151,Eracle|Ercole|Klinger|Prometeo,"Klinger, Max"
20159,Aquila|Prometeo,Anonimo
20163,Brancusi|Prometeo,"Brancusi, Constantin"
20167,Brancusi|Prometeo,"Brancusi, Constantin"
20171,Lipchitz|Prometeo,"Lipchitz, Jacques"
20178,Dewasne|Prometeo,"Dewasne, Jean"
20182,Gontcharova|Prometeo,"Gontcharova, Nathalia"
20187,Kupka|Prometeo,"Kupka, František"
20192,Picard|Prometeo,"Picard, Bernard"
20196,Aquila|Prometeo,Anonimo
20201,Aquila|Corneille le jeune|Eracle|Ercole|Prometeo,"Corneille, Michel (Il Giovane)"
20209,Atena|Corneille le jeune|Minerva|Prometeo,"Corneille, Michel (Il Giovane)"
20215,Prometeo,Anonimo
20222,Aquila|Prometeo,Anonimo
20240,Atena|Minerva|Prometeo,Anonimo
20248,Brandi|Prometeo,"Brandi, Giacinto"
20252,Eracle|Ercole|Prometeo,Anonimo
20256,Ansaldi|Aquila|Prometeo,"Ansaldi, Innocenzo"
20261,Aquila|Prometeo,Anonimo
20265,Morandini|Prometeo|Vasari|Zucchi,"Vasari, Giorgio"
20274,Brodzky|Prometeo,"Brodzky, Horace"
20278,Cardi|Cigoli|Prometeo,"Cardi, Lodovico"
20283,Ermes|Mercurio|Prometeo|Vaccaro,"Vaccaro, Domenico Antonio"
20287,Aquila|Cornelis|Prometeo|Tiziano|Tizio,"Cort, Cornelis"
20291,Cerbero|Eracle|Ercole|Fatiche di Eracle|Prometeo|Sisifo,"Parentino, Bernardo"
20295,kent|Prometeo,"Kent, Rockwell"
20302,kent|Prometeo,"Kent, Rockwell"
20306,Cronbach|Prometeo,"Cronbach, Robert"
20311,Manship|Prometeo,"Manship, Paul"
20315,Page|Prometeo,"Page, William"
20322,Katz|Prometeo,"Katz, Hilda"
20325,Aquila|Manship|Prometeo,"Manship, Paul"
20328,Manship|Prometeo,"Manship, Paul"
20332,Moore|Prometeo,"Moore, Henry"
20339,Gleeson|Prometeo,"Gleeson, James"
20342,Gleeson|Prometeo,"Gleeson, James"
20345,Prometeo|Tucker,"Tucker, William"
20348,Hagiwara|Prometeo,"Hagiwara, Hideo"
20355,Aquila|de Leu|Prometeo,"Leu, Thomas de"
20358,barlach|Prometeo,"Barlach, Ernst"
20361,barlach|Prometeo,"Barlach, Ernst"
20364,Ermes|Mayer|Mercurio|Pandora|Prometeo,"Mayer, Karl"
20371,Ambrosi|Prometeo,"Ambrosi, Gustinus"
20375,Ambrosi|Prometeo,"Ambrosi, Gustinus"
20378,Apollo|Prometeo,
20385,Aquila|Jackson|Prometeo,"Jackson, Billy Morrow"
20388,Brancusi|Prometeo,"Brancusi, Constantin"
20391,Aquila|Bas|Prometeo,"Bas, Hernan"
20395,Aquila|Prometeo,Anonimo
20399,Prometeo,Anonimo
20404,Prometeo|Sargent,"Sargent, John Singer"
20409,Prometeo|Sargent,"Sargent, John Singer"
20412,Prometeo,Anonimo
20417,Allston|Prometeo,"Allston, Washington"
20421,Lowenstam|Prometeo,"Lowenstam, Léopold"
20429,Prometeo|Wolgemut,"Wolgemut, Michel"
20437,Aquila|Grandjean|Prometeo,"Grandjean, Jean"
20440,Aarts|Aquila|Ermes|Mercurio|Prometeo,"Aarts, Johannes Josephus"
20443,Aquila|Delamotte|Prometeo,"Delamotte, Philip Henry"
20446,Andriessen|Atena|Minerva|Prometeo,"Andriessen, Jurriaan"
20452,Aarts|Aquila|Prometeo,"Aarts, Johannes Josephus"
20455,Chodowiecki|Pandora|Prometeo,"Chodowiecki, Daniel Nikolaus"
20458,Prometeo|Rivière,"Rivière, Briton"
20463,Brancusi|Prometeo,"Brancusi, Constantin"
20472,Prometeo,Anonimo
20475,Baskin|Prometeo,"Baskin, Leonard"
20478,Aquila|Baskin|Prometeo,"Baskin, Leonard"
20481,Prometeo,Anonimo
20485,Prometeo|Spruance,"Spruance, Benton Murdoch"
20488,Aquila|Prometeo|Shahn,"Shahn, ben"
20494,Lipchitz|Prometeo,"Lipchitz, Jacques"
20497,Aquila|Lipchitz|Prometeo,"Lipchitz, Jacques"
20500,Aquila|Eracle|Ercole|Lespingola|Prometeo,"Lespingola, François"
20504,Cochin|Ermes|Mercurio|Prometeo,"Cochin, Charles-Nicolas (le jeune)"
20508,Prometeo|Seligmann,"Seligmann, Kurt"
20515,Aquila|Kadishman|Prometeo,"Kadishman, Menashe"
20519,Kadishman|Prometeo,"Kadishman, Menashe"
20522,Allen|Aquila|Prometeo|Simyan,"Simyan, Victor Etienne"
20537,Minotauro|Ninfa,
20541,Arianna|Mosaico|Teseo,Anonimo
20546,Centauro|Teseo|Vienna,
20550,Arianna|Dioniso|Louvre,Anonimo
20554,Arianna|Dioniso,Anonimo
20562,Arianna|Pompei,Anonimo
20838,Arianna|Lavery,"Lavery, John"
21127,Arianna|Lavery,"Lavery, John"
21131,Arianna|Bone,"Bone, Henry"
21139,,
21190,Giasone|Medea|penati|Pencz,"Pencz, Georg"
21629,Arianna|Metropolitan Museum of Art,"Frederic Watts, George"
21635,Arianna|Metropolitan Museum of Art,Attribuito al pittore di Lewis
21651,Arianna|Pompei,Anonimo
21655,Arianna,"Kauffmann, Angelika"
21658,Arianna|Getty,Anonimo
21863,Arianna,James Draper
21867,Arianna|Teseo,Autore sconosciuto
21874,Arianna|Tate Modern|Teseo,"Keene, Charles Samuel"
21890,Arianna|arte romana|Pompei|Teseo,
21894,Arianna|Mosaico|Teseo,
21906,Arianna|Firenze|Teseo,Anonimo
21911,Arianna,"Burne-Jones, Edward"
21914,Arianna|Palagi|Teseo,"Palagi, Pelagio"
22037,Arpie|Calai|Fineo|Picart|Zete,"Picart, Bernard"
22050,Arianna|Minotauro|Teseo,Pittore di Edimburgo
22054,Arianna|Minotauro|Teseo,"Kern, Hermann"
22057,Arianna|Minotauro|Teseo,Anonimo
22134,Arianna|Teseo,"Bambini, Niccolò"
22154,Arianna|Teseo,
22173,Arianna|Houston|Kauffmann|Teseo,"Kauffmann, Angelika"
22188,Arianna|De Chirico,"De Chirico, Giorgio"
22192,Arianna|Palagi|Teseo,"Palagi, Pelagio"
22195,Arianna|Metropolitan Museum of Art|Teseo,"Rowlandson, Thomas"
22198,Arianna|Metropolitan Museum of Art|Teseo,"Della Bella, Stefano"
22201,Arianna|Teseo,"Kauffmann, Angelika"
22204,abbandonata|Arianna|Pompei,
22207,Arianna,"Vanderlyn, John"
22239,Arianna|Atene|Dioniso,
22242,Arianna|Dioniso,"Di Giovanni, Bertoldo"
22245,Arianna|Canova|Dioniso,"Canova, Antonio"
22248,Arianna|Dioniso,"Carracci, Ludovico"
22251,Allori|Arianna|Dioniso,"Allori, Alessandro"
22254,Arianna|Dioniso|Guido Reni,"Reni, Guido"
22257,Arianna|Dioniso,"Tiepolo, Giambattista"
22260,Arianna|Arianna e Dioniso|Dioniso,
22263,Arianna|Arianna e Dioniso|Dioniso|Franceschini,"Franceschini, Marcantonio"
22266,Arianna|Arianna e Dioniso|Dioniso|Franceschini,"Franceschini, Marcantonio"
22269,Arianna|Baccanale|Dioniso|Menadi|Poussin|Satiri,"Poussin, Nicolas"
22639,Arianna|Dioniso|Pompei,
22644,Arianna|Dioniso|Venezia,Tintoretto
22647,Arianna|Dioniso,
22650,Arianna|Carracci|Dioniso,"Carracci, Annibale"
22653,Arianna|Dioniso|Matrimonio,"Pittore, Dinos"
22656,Arianna|arte romana|Dioniso|Metropolitan Museum of Art,
22673,Arianna|Dioniso|Metropolitan Museum of Art|nozze,"Vernansal, Guy Louis"
22676,Arianna|Dioniso,"Cima, Giovanni Battista"
22679,Arianna|Dioniso|nozze,"Ricciolini, Michelangelo"
22684,Arianna|Atene|Satiri,
22687,Arianna|Dioniso|Menadi|Metropolitan Museum of Art|Satiri,NULL
22690,Arianna|Metropolitan Museum of Art|Satiri,
22693,Arianna|Ermes|Metropolitan Museum of Art,
22696,Arianna|Dioniso|Metropolitan Museum of Art,
22700,Arianna|Dioniso|Menadi|Satiri,
22704,Amore|Arianna|Arianna e Dioniso|Dioniso,"Bartolozzi, Francesco"
22707,Arianna|Dioniso,"Reni, Guido"
22710,Arianna|Dioniso|Metropolitan Museum of Art,
22728,Arianna|Burroughs|Metropolitan Museum of Art,"Burroughs, Bryson"
22731,Arianna|Dioniso|Metropolitan Museum of Art,"Hughes Taraval, Jean"
22735,Arianna|Dioniso|Metropolitan Museum of Art|paesaggio marino,"Lorraine, Claude"
22739,Arianna|Dioniso|Metropolitan Museum of Art,Anonimo
22742,Arianna|Dioniso|Metropolitan Museum of Art|Pellegrini,"Pellegrini, Giovanni Antonio"
22745,Arianna|Dioniso|Pellegrini,"Pellegrini, Giovanni Antonio"
22748,Arianna|Dioniso|Pinacoteca di Brera,"Pittoni, Giovan Battista"
22751,Arianna|Dioniso|Metropolitan Museum of Art,"Rowlandson, Thomas"
22754,Arianna|Dioniso|Metropolitan Museum of Art,"Boucher, Francois"
22757,Arianna|Dioniso|fregio|Metropolitan Museum of Art,"Flaxman, John"
22760,Arianna|Dioniso|Metropolitan Museum of Art|Nasso,"Bolognini, Gian Battista"
22763,Arianna|Dioniso|Metropolitan Museum of Art,Autore sconosciuto
22766,Arianna|Auerbach|Dioniso|Tate Modern,"Auerbach, Frank"
22769,Arianna|Dioniso|Tate Modern,"Turner, Joseph Mallord William"
22772,Arianna|Bigari|Dioniso,"Bigari, Vittorio Maria"
22775,Arianna|Auerbach|Dioniso|Tate Modern,"Auerbach, Frank"
22778,Arianna|Dioniso|Tate Modern|Turner,"Turner, Joseph Malloid William"
22798,Arianna|Dioniso|Louvre,"Valadier, Luigi"
22801,Arianna|Dioniso,"Ricci, Sebastiano"
22804,Arianna|Dioniso|Teseo,"Turchi, Alessandro"
22807,Arianna|Dioniso,"Turchi, Alessandro"
22810,Arianna|Dioniso,"Bol, Ferdinand"
22813,Arianna|Davies|Dioniso,"Davies, Arthur B."
22816,Arianna|Dioniso|Getty,"Piamontini, Giuseppe"
22820,Arianna|Dioniso|Quellinus,"Quellinus, Erasmus"
22823,Arianna|Dioniso,"Carradori, Francesco"
22826,Arianna,
22829,Arianna|Dioniso,
22832,Arianna|Dioniso|Louvre,
22835,Arianna|Dioniso|Getty,"Chaffers, William"
22838,Arianna|Dioniso|Getty,Autore sconosciuto
22844,Arianna|Dioniso|Getty,
22847,Arianna|Dedalo|Spruance,"Spruanche, Benton Murdoch"
